run_date,store,domain,type,title,handle,url,rank_now,rank_before,delta,pct_gain,weighted_score,climb_streak_days,price,vendor,product_created,image
2026-09-13,By Seabourne,byseabourne.com,stijger,Santorini Long Dress,santorini-long-dress,https://byseabourne.com/products/santorini-long-dress,300,332,32,9.6,1.85,0,,,,
2026-09-13,By Seabourne,byseabourne.com,stijger,Calvina | Women's Black Ankle Strap Wedge Sandals,calvina-womens-black-ankle-strap-wedge-sandals,https://byseabourne.com/products/calvina-womens-black-ankle-strap-wedge-sandals,292,323,31,9.6,1.81,0,94.95,Seabourne,2026-04-28,https://cdn.shopify.com/s/files/1/0952/6175/3687/files/calvina-womens-black-ankle-strap-wedge-sandals-1.webp?v=1777149577
2026-09-13,Elle Charleston,elle-charleston.com,stijger,Kylie | Women's Orthopedic Sandals with Velcro Closure and Anatomic Sole,kylie,https://elle-charleston.com/products/kylie,271,287,16,5.6,0.97,1,36.95,Jennifer & John Charleston,2025-11-18,https://cdn.shopify.com/s/files/1/0959/2776/3327/files/4725c92ac9aa449289a29a71b4e2cd3a.jpg?v=1763349606
2026-09-13,Elle Charleston,elle-charleston.com,stijger,Harper | Women's Rhinestone T-Strap Flat Sandals Slip-On,harper-womens-rhinestone-t-strap-flat-sandals-slip-on,https://elle-charleston.com/products/harper-womens-rhinestone-t-strap-flat-sandals-slip-on,275,291,16,5.5,0.96,1,51.95,Jennifer & John Charleston,2026-05-08,https://cdn.shopify.com/s/files/1/0959/2776/3327/files/womens-rhinestone-t-strap-flat-sandals-slip-on-1.jpg?v=1778151457
2026-09-13,Elle Charleston,elle-charleston.com,stijger,Evelyn | Women's Strappy Heeled Sandals Ankle Strap Block Heel,evelyn-womens-strappy-heeled-sandals-ankle-strap-block-heel,https://elle-charleston.com/products/evelyn-womens-strappy-heeled-sandals-ankle-strap-block-heel,287,303,16,5.3,0.94,1,76.95,Jennifer & John Charleston,2026-05-08,https://cdn.shopify.com/s/files/1/0959/2776/3327/files/womens-strappy-heeled-sandals-ankle-strap-block-heel-1.jpg?v=1778151361
2026-09-13,Elle Charleston,elle-charleston.com,stijger,Kaitlyn | Women’s Wedding Guest High-Low Elegant Dress,kaitlyn-women-s-wedding-guest-high-low-elegant-dress,https://elle-charleston.com/products/kaitlyn-women-s-wedding-guest-high-low-elegant-dress,204,219,15,6.8,1.05,3,62.95,Jennifer & John Charleston,2026-03-18,https://cdn.shopify.com/s/files/1/0959/2776/3327/files/1_Asymmetric_Dress_Midi.png?v=1772686038
2026-09-13,Elle Charleston,elle-charleston.com,stijger,Sophia Womens Strappy Block Heel Comfortable Sandals Ankle Strap Open Toe,sophia-womens-strappy-block-heel-comfortable-sandals-ankle-strap-open-toe,https://elle-charleston.com/products/sophia-womens-strappy-block-heel-comfortable-sandals-ankle-strap-open-toe,285,299,14,4.7,0.83,1,,,,
2026-09-13,Jessica by Bee,jessicabybee.com,stijger,Women's Mary Jane Shoes Round Toe Single Strap Low Block Heel,womens-mary-jane-shoes-round-toe-single-strap-low-block-heel,https://jessicabybee.com/products/womens-mary-jane-shoes-round-toe-single-strap-low-block-heel,282,354,72,20.3,4.29,2,59.95,Jessica By Bee,2026-09-03,https://cdn.shopify.com/s/files/1/0684/9105/1121/files/S24675906a06948c18f290b9dcd036ae8j.webp?v=1787554397
2026-09-13,Jessica by Bee,jessicabybee.com,stijger,Thalira | Sleeveless V Neck Pleated Maxi Dress,thalira-sleeveless-v-neck-pleated-maxi-dress,https://jessicabybee.com/products/thalira-sleeveless-v-neck-pleated-maxi-dress,220,239,19,7.9,1.28,0,44.95,Jessica By Bee,2026-07-06,https://cdn.shopify.com/s/files/1/0684/9105/1121/files/Occasiondresses_Thaliraimages.png?v=1783330672
2026-09-13,Jessica by Bee,jessicabybee.com,stijger,Velora | Soft Flow Midi Dress,velora-soft-flow-midi-dress,https://jessicabybee.com/products/velora-soft-flow-midi-dress,225,243,18,7.4,1.2,0,34.95,Jessica By Bee,2026-07-06,https://cdn.shopify.com/s/files/1/0684/9105/1121/files/1_c8aeb384-733d-4eb7-97b3-8cbc72ca5ae8.png?v=1783330764
2026-09-13,Jessica by Bee,jessicabybee.com,stijger,Kapua | Garden Texture Midi Dress,kapua-garden-texture-midi-dress,https://jessicabybee.com/products/kapua-garden-texture-midi-dress,245,263,18,6.8,1.15,1,34.95,Jessica By Bee,2026-07-06,https://cdn.shopify.com/s/files/1/0684/9105/1121/files/2_61a54f9a-575f-444e-bc53-fea37284a00e.png?v=1783321868
2026-09-13,Jessica by Bee,jessicabybee.com,stijger,Calistae | Soft Line Midi Dress,calistae-soft-line-midi-dress,https://jessicabybee.com/products/calistae-soft-line-midi-dress,248,265,17,6.4,1.08,1,34.95,Jessica By Bee,2026-07-06,https://cdn.shopify.com/s/files/1/0684/9105/1121/files/1_1bb872b9-cbc1-4673-b36e-c556b6cdec5d.png?v=1783321794
2026-09-13,Made by Jessica,madebyjessica.store,stijger,Women's Velvet Evening Dress with Relaxed Fit and Soft Fabric,womens-velvet-evening-dress-with-relaxed-fit-and-soft-fabric,https://madebyjessica.store/products/womens-velvet-evening-dress-with-relaxed-fit-and-soft-fabric,179,214,35,16.4,2.62,1,54.95,Made by Jessica,2026-07-06,https://cdn.shopify.com/s/files/1/0874/8846/3176/files/2671c47c74e10674b6c6988e1cda8b06_560x_118dc904-87da-4f6e-ac68-415ed7289ad4.jpg?v=1783334802
2026-09-13,Redlich & Becker,redlich-becker.de,nieuw,Damen Blazer Und Midi Rock Set R B 5Qevpxckga R7K5O3,damen-blazer-und-midi-rock-set-r-b-5qevpxckga-r7k5o3,https://redlich-becker.de/products/damen-blazer-und-midi-rock-set-r-b-5qevpxckga-r7k5o3,46,,,,,,,,,
